,price,volume
2022-05-01 00:00:00+00:00,0.9996907618912736,50024143.83983871
2022-05-01 00:30:00+00:00,0.9997803305243398,19320393.91577277
2022-05-01 01:00:00+00:00,0.9998599637540277,9891797.805839418
2022-05-01 01:30:00+00:00,0.9998405296355902,15110774.395978635
2022-05-01 02:00:00+00:00,0.9998728579929905,18260862.65339058
2022-05-01 02:30:00+00:00,0.9997915837753361,8460195.027704637
2022-05-01 03:00:00+00:00,0.9998132867623372,7078187.5499656135
2022-05-01 03:30:00+00:00,0.9998215287715304,8348642.119012927
2022-05-01 04:00:00+00:00,0.9998682217713015,10070397.533568041
2022-05-01 04:30:00+00:00,1.0000135386942288,14534337.130505193
2022-05-01 05:00:00+00:00,0.9999889082688997,20689073.02935689
2022-05-01 05:30:00+00:00,0.999795272418469,25266033.547071982
2022-05-01 06:00:00+00:00,0.9998786070533072,10515588.776718246
2022-05-01 06:30:00+00:00,0.9999192101617214,25373077.44243971
2022-05-01 07:00:00+00:00,0.9998031757209327,16429498.214892128
2022-05-01 07:30:00+00:00,0.999917106342747,15339947.15115422
2022-05-01 08:00:00+00:00,0.9999378246564947,21154600.255528994
2022-05-01 08:30:00+00:00,0.999853609283627,10742024.460535647
2022-05-01 09:00:00+00:00,0.9999056401850495,12910996.922727037
2022-05-01 09:30:00+00:00,0.9998385339486591,7441445.908803129
2022-05-01 10:00:00+00:00,0.9998543337335792,6581459.76322765
2022-05-01 10:30:00+00:00,0.9998550035429187,8539143.240848245
2022-05-01 11:00:00+00:00,0.9998706595121696,7823859.499319355
2022-05-01 11:30:00+00:00,0.9998542759310631,8281805.163537992
2022-05-01 12:00:00+00:00,0.9998300112140346,10508886.28580048
2022-05-01 12:30:00+00:00,0.9999361038746885,7284039.553667404
2022-05-01 13:00:00+00:00,0.9999071952216368,10303757.494603373
2022-05-01 13:30:00+00:00,0.9999762684872402,10146474.793471696
2022-05-01 14:00:00+00:00,0.9999904936967636,12957246.064966697
2022-05-01 14:30:00+00:00,1.0001216213695978,8484290.275727583
2022-05-01 15:00:00+00:00,1.000016072247861,10991273.790919792
2022-05-01 15:30:00+00:00,0.9999228052954443,11167994.399509659
2022-05-01 16:00:00+00:00,1.0000268419840013,13123370.834596198
2022-05-01 16:30:00+00:00,0.9998172072983144,7070745.351699299
2022-05-01 17:00:00+00:00,0.9999947448720063,15505652.200760223
2022-05-01 17:30:00+00:00,1.0000332818324922,7273158.651914502
2022-05-01 18:00:00+00:00,0.999969776641444,8824654.161484437
2022-05-01 18:30:00+00:00,1.0000736710231881,10363847.968013478
2022-05-01 19:00:00+00:00,1.000148506129775,7408125.868560628
2022-05-01 19:30:00+00:00,1.0002261354022548,7318437.73289209
2022-05-01 20:00:00+00:00,1.0000751056460027,6948035.132304624
2022-05-01 20:30:00+00:00,0.9999821258319921,11134333.941348271
2022-05-01 21:00:00+00:00,1.0001003054056772,7508135.489723783
2022-05-01 21:30:00+00:00,1.0000340551631475,7030021.641676612
2022-05-01 22:00:00+00:00,1.0000261036712628,6420809.446227645
2022-05-01 22:30:00+00:00,0.9999881994682909,6478490.2324867835
2022-05-01 23:00:00+00:00,1.0000156817420693,7354229.948375022
2022-05-01 23:30:00+00:00,1.0000180221813264,8580015.851163438
2022-05-02 00:00:00+00:00,0.9999586739800648,15482706.242931183
2022-05-02 00:30:00+00:00,0.9999657623843854,7075251.841520568
2022-05-02 01:00:00+00:00,0.9999373749663545,6815360.247316892
2022-05-02 01:30:00+00:00,0.999892677771074,6821181.600235566
2022-05-02 02:00:00+00:00,0.9999850115245362,5515645.92203279
2022-05-02 02:30:00+00:00,0.9999099646302858,5420654.984630609
2022-05-02 03:00:00+00:00,0.9999410504472751,7969040.874549878
2022-05-02 03:30:00+00:00,1.0000100777478722,5638370.877536802
2022-05-02 04:00:00+00:00,0.9999460124370355,7924587.632921316
2022-05-02 04:30:00+00:00,0.9999563947087278,10226702.69517186
2022-05-02 05:00:00+00:00,0.9998966231942141,7283203.617355721
2022-05-02 05:30:00+00:00,0.9999634342519276,8337900.900814083
2022-05-02 06:00:00+00:00,0.999958819303344,6868981.279810438
2022-05-02 06:30:00+00:00,1.0000069509450311,7731846.961186796
2022-05-02 07:00:00+00:00,0.9999508682989002,7353706.111209251
2022-05-02 07:30:00+00:00,0.9999195736930744,6621895.6537021315
2022-05-02 08:00:00+00:00,0.9999702072446119,6460821.028968326
2022-05-02 08:30:00+00:00,0.9999815453901614,7803160.400208563
2022-05-02 09:00:00+00:00,0.9999863433375759,9826888.914768301
2022-05-02 09:30:00+00:00,0.9999420460513879,8153118.673075394
2022-05-02 10:00:00+00:00,1.0000417230284164,8875623.40943841
2022-05-02 10:30:00+00:00,0.9999752663052129,7000469.389218582
2022-05-02 11:00:00+00:00,1.0000134688817333,6598714.596354245
2022-05-02 11:30:00+00:00,0.9999823181819489,8282680.434944016
2022-05-02 12:00:00+00:00,1.0000014443594871,8667837.283196727
2022-05-02 12:30:00+00:00,1.0000738906227353,7582420.158200459
2022-05-02 13:00:00+00:00,0.9999718042264005,8104869.900122749
2022-05-02 13:30:00+00:00,0.9999832031171982,12422347.06200187
2022-05-02 14:00:00+00:00,1.000028874613333,18429753.540218376
2022-05-02 14:30:00+00:00,0.9998650491221754,10845305.648020085
2022-05-02 15:00:00+00:00,1.0000074910548702,10286460.99960398
2022-05-02 15:30:00+00:00,0.9999482223100999,10617533.497349536
2022-05-02 16:00:00+00:00,0.9999888058714368,8986816.65662246
2022-05-02 16:30:00+00:00,1.0000300074445856,8722981.573707664
